row_id,year,month,mdate,sensor_id,sensor_name,pedestrain_counts,rank
33429,2018,July,25,5,Princes Bridge,29780,10.0
33430,2018,July,26,41,Flinders La-Swanston St (West),46424,1.0
33431,2018,July,26,24,Spencer St-Collins St (North),41600,2.0
33432,2018,July,26,22,Flinders St-Elizabeth St (East),39437,3.0
33433,2018,July,26,35,Southbank,37361,4.0
33434,2018,July,26,6,Flinders Street Station Underpass,35157,5.0
33435,2018,July,26,4,Town Hall (West),34390,6.0
33436,2018,July,26,1,Bourke Street Mall (North),34217,7.0
33437,2018,July,26,3,Melbourne Central,31965,8.0
33438,2018,July,26,9,Southern Cross Station,31719,9.0
33439,2018,July,26,5,Princes Bridge,28264,10.0
33440,2018,July,27,41,Flinders La-Swanston St (West),53257,1.0
33441,2018,July,27,35,Southbank,49917,2.0
33442,2018,July,27,24,Spencer St-Collins St (North),45045,3.0
33443,2018,July,27,1,Bourke Street Mall (North),43098,4.0
33444,2018,July,27,22,Flinders St-Elizabeth St (East),42491,5.0
33445,2018,July,27,6,Flinders Street Station Underpass,41971,6.0
33446,2018,July,27,4,Town Hall (West),41700,7.0
33447,2018,July,27,5,Princes Bridge,39300,8.0
33448,2018,July,27,3,Melbourne Central,38488,9.0
33449,2018,July,27,28,The Arts Centre,31400,10.0
33450,2018,July,28,41,Flinders La-Swanston St (West),55470,1.0
33451,2018,July,28,35,Southbank,51099,2.0
33452,2018,July,28,5,Princes Bridge,42166,3.0
33453,2018,July,28,4,Town Hall (West),41907,4.0
33454,2018,July,28,1,Bourke Street Mall (North),39130,5.0
33455,2018,July,28,22,Flinders St-Elizabeth St (East),35491,6.0
33456,2018,July,28,3,Melbourne Central,35312,7.0
33457,2018,July,28,28,The Arts Centre,31549,8.0
33458,2018,July,28,6,Flinders Street Station Underpass,30207,9.0
33459,2018,July,28,2,Bourke Street Mall (South),27806,10.0
33460,2018,July,29,41,Flinders La-Swanston St (West),39912,1.0
33461,2018,July,29,35,Southbank,36313,2.0
33462,2018,July,29,5,Princes Bridge,31718,3.0
33463,2018,July,29,22,Flinders St-Elizabeth St (East),30624,4.0
33464,2018,July,29,4,Town Hall (West),30244,5.0
33465,2018,July,29,1,Bourke Street Mall (North),29348,6.0
33466,2018,July,29,7,Birrarung Marr,27396,7.0
33467,2018,July,29,3,Melbourne Central,26267,8.0
33468,2018,July,29,28,The Arts Centre,25945,9.0
33469,2018,July,29,6,Flinders Street Station Underpass,23227,10.0
33470,2018,July,30,41,Flinders La-Swanston St (West),40359,1.0
33471,2018,July,30,24,Spencer St-Collins St (North),39614,2.0
33472,2018,July,30,22,Flinders St-Elizabeth St (East),37657,3.0
33473,2018,July,30,35,Southbank,32677,4.0
33474,2018,July,30,9,Southern Cross Station,32661,5.0
33475,2018,July,30,6,Flinders Street Station Underpass,32575,6.0
33476,2018,July,30,4,Town Hall (West),29760,7.0
33477,2018,July,30,3,Melbourne Central,28180,8.0
33478,2018,July,30,1,Bourke Street Mall (North),28031,9.0
33479,2018,July,30,5,Princes Bridge,25142,10.0
33480,2018,July,31,41,Flinders La-Swanston St (West),40997,1.0
33481,2018,July,31,24,Spencer St-Collins St (North),39955,2.0
33482,2018,July,31,22,Flinders St-Elizabeth St (East),38161,3.0
33483,2018,July,31,35,Southbank,34836,4.0
33484,2018,July,31,6,Flinders Street Station Underpass,32707,5.0
33485,2018,July,31,9,Southern Cross Station,31468,6.0
33486,2018,July,31,4,Town Hall (West),30201,7.0
33487,2018,July,31,1,Bourke Street Mall (North),28884,8.0
33488,2018,July,31,3,Melbourne Central,28878,9.0
33489,2018,July,31,5,Princes Bridge,27623,10.0
33490,2018,June,1,41,Flinders La-Swanston St (West),49314,1.0
33491,2018,June,1,35,Southbank,43574,2.0
33492,2018,June,1,24,Spencer St-Collins St (North),41070,3.0
33493,2018,June,1,22,Flinders St-Elizabeth St (East),39621,4.0
33494,2018,June,1,6,Flinders Street Station Underpass,38882,5.0
33495,2018,June,1,4,Town Hall (West),38868,6.0
33496,2018,June,1,1,Bourke Street Mall (North),37931,7.0
33497,2018,June,1,5,Princes Bridge,33054,8.0
33498,2018,June,1,3,Melbourne Central,32994,9.0
33499,2018,June,1,47,Melbourne Central-Elizabeth St (East),27483,10.0
33500,2018,June,2,41,Flinders La-Swanston St (West),47927,1.0
33501,2018,June,2,35,Southbank,43112,2.0
33502,2018,June,2,4,Town Hall (West),38012,3.0
33503,2018,June,2,5,Princes Bridge,36537,4.0
33504,2018,June,2,1,Bourke Street Mall (North),35526,5.0
33505,2018,June,2,22,Flinders St-Elizabeth St (East),32551,6.0
33506,2018,June,2,3,Melbourne Central,30611,7.0
33507,2018,June,2,6,Flinders Street Station Underpass,27463,8.0
33508,2018,June,2,28,The Arts Centre,26417,9.0
33509,2018,June,2,2,Bourke Street Mall (South),24566,10.0
33510,2018,June,3,41,Flinders La-Swanston St (West),34529,1.0
33511,2018,June,3,35,Southbank,31176,2.0
33512,2018,June,3,1,Bourke Street Mall (North),28609,3.0
33513,2018,June,3,4,Town Hall (West),27674,4.0
33514,2018,June,3,22,Flinders St-Elizabeth St (East),26968,5.0
33515,2018,June,3,5,Princes Bridge,25150,6.0
33516,2018,June,3,3,Melbourne Central,24755,7.0
33517,2018,June,3,6,Flinders Street Station Underpass,21645,8.0
33518,2018,June,3,28,The Arts Centre,20250,9.0
33519,2018,June,3,47,Melbourne Central-Elizabeth St (East),18507,10.0
33520,2018,June,4,41,Flinders La-Swanston St (West),40964,1.0
33521,2018,June,4,24,Spencer St-Collins St (North),38132,2.0
33522,2018,June,4,22,Flinders St-Elizabeth St (East),36810,3.0
33523,2018,June,4,35,Southbank,34187,4.0
33524,2018,June,4,6,Flinders Street Station Underpass,32595,5.0
33525,2018,June,4,4,Town Hall (West),29662,6.0
33526,2018,June,4,1,Bourke Street Mall (North),29174,7.0
33527,2018,June,4,3,Melbourne Central,25602,8.0
33528,2018,June,4,9,Southern Cross Station,24649,9.0
33529,2018,June,4,5,Princes Bridge,23430,10.0
33530,2018,June,5,41,Flinders La-Swanston St (West),39877,1.0
33531,2018,June,5,24,Spencer St-Collins St (North),39572,2.0
33532,2018,June,5,22,Flinders St-Elizabeth St (East),38224,3.0
33533,2018,June,5,35,Southbank,36701,4.0
33534,2018,June,5,6,Flinders Street Station Underpass,33969,5.0
33535,2018,June,5,4,Town Hall (West),29629,6.0
33536,2018,June,5,1,Bourke Street Mall (North),29543,7.0
33537,2018,June,5,3,Melbourne Central,26361,8.0
33538,2018,June,5,9,Southern Cross Station,25746,9.0
33539,2018,June,5,5,Princes Bridge,24452,10.0
33540,2018,June,6,41,Flinders La-Swanston St (West),48570,1.0
33541,2018,June,6,35,Southbank,47931,2.0
33542,2018,June,6,22,Flinders St-Elizabeth St (East),41981,3.0
33543,2018,June,6,24,Spencer St-Collins St (North),41634,4.0
33544,2018,June,6,6,Flinders Street Station Underpass,36853,5.0
33545,2018,June,6,4,Town Hall (West),34356,6.0
33546,2018,June,6,5,Princes Bridge,33114,7.0
33547,2018,June,6,1,Bourke Street Mall (North),32298,8.0
33548,2018,June,6,3,Melbourne Central,28635,9.0
33549,2018,June,6,9,Southern Cross Station,25579,10.0
33550,2018,June,7,41,Flinders La-Swanston St (West),43701,1.0
33551,2018,June,7,24,Spencer St-Collins St (North),40412,2.0
33552,2018,June,7,22,Flinders St-Elizabeth St (East),39177,3.0
33553,2018,June,7,35,Southbank,36722,4.0
33554,2018,June,7,1,Bourke Street Mall (North),33422,5.0
33555,2018,June,7,6,Flinders Street Station Underpass,33327,6.0
33556,2018,June,7,4,Town Hall (West),32586,7.0
33557,2018,June,7,3,Melbourne Central,28072,8.0
33558,2018,June,7,5,Princes Bridge,27136,9.0
33559,2018,June,7,9,Southern Cross Station,25391,10.0
33560,2018,June,8,41,Flinders La-Swanston St (West),44780,1.0
33561,2018,June,8,24,Spencer St-Collins St (North),39477,2.0
33562,2018,June,8,22,Flinders St-Elizabeth St (East),38404,3.0
33563,2018,June,8,35,Southbank,36063,4.0
33564,2018,June,8,1,Bourke Street Mall (North),35683,5.0
33565,2018,June,8,4,Town Hall (West),35227,6.0
33566,2018,June,8,6,Flinders Street Station Underpass,34629,7.0
33567,2018,June,8,3,Melbourne Central,30925,8.0
33568,2018,June,8,47,Melbourne Central-Elizabeth St (East),27151,9.0
33569,2018,June,8,5,Princes Bridge,26695,10.0
33570,2018,June,9,41,Flinders La-Swanston St (West),46674,1.0
33571,2018,June,9,35,Southbank,44481,2.0
33572,2018,June,9,5,Princes Bridge,41646,3.0
33573,2018,June,9,4,Town Hall (West),39112,4.0
33574,2018,June,9,1,Bourke Street Mall (North),38557,5.0
33575,2018,June,9,22,Flinders St-Elizabeth St (East),35807,6.0
33576,2018,June,9,3,Melbourne Central,32822,7.0
33577,2018,June,9,25,Melbourne Convention Exhibition Centre,31879,8.0
33578,2018,June,9,28,The Arts Centre,30948,9.0
33579,2018,June,9,6,Flinders Street Station Underpass,28353,10.0
33580,2018,June,10,35,Southbank,47440,1.0
33581,2018,June,10,41,Flinders La-Swanston St (West),41183,2.0
33582,2018,June,10,5,Princes Bridge,36915,3.0
33583,2018,June,10,1,Bourke Street Mall (North),34905,4.0
33584,2018,June,10,22,Flinders St-Elizabeth St (East),33757,5.0
33585,2018,June,10,25,Melbourne Convention Exhibition Centre,33707,6.0
33586,2018,June,10,4,Town Hall (West),33321,7.0
33587,2018,June,10,3,Melbourne Central,30216,8.0
33588,2018,June,10,28,The Arts Centre,29762,9.0
33589,2018,June,10,6,Flinders Street Station Underpass,28020,10.0
33590,2018,June,11,41,Flinders La-Swanston St (West),36103,1.0
33591,2018,June,11,35,Southbank,34517,2.0
33592,2018,June,11,5,Princes Bridge,29763,3.0
33593,2018,June,11,1,Bourke Street Mall (North),29550,4.0
33594,2018,June,11,4,Town Hall (West),28597,5.0
33595,2018,June,11,22,Flinders St-Elizabeth St (East),28258,6.0
33596,2018,June,11,3,Melbourne Central,25945,7.0
33597,2018,June,11,28,The Arts Centre,24343,8.0
33598,2018,June,11,6,Flinders Street Station Underpass,21548,9.0
33599,2018,June,11,2,Bourke Street Mall (South),19435,10.0
33600,2018,June,12,41,Flinders La-Swanston St (West),39133,1.0
33601,2018,June,12,24,Spencer St-Collins St (North),38049,2.0
33602,2018,June,12,22,Flinders St-Elizabeth St (East),36816,3.0
33603,2018,June,12,35,Southbank,31312,4.0
33604,2018,June,12,6,Flinders Street Station Underpass,30993,5.0
33605,2018,June,12,4,Town Hall (West),30138,6.0
33606,2018,June,12,1,Bourke Street Mall (North),28761,7.0
33607,2018,June,12,3,Melbourne Central,26409,8.0
33608,2018,June,12,5,Princes Bridge,24446,9.0
33609,2018,June,12,9,Southern Cross Station,24185,10.0
33610,2018,June,13,24,Spencer St-Collins St (North),40409,1.0
33611,2018,June,13,41,Flinders La-Swanston St (West),40289,2.0
33612,2018,June,13,22,Flinders St-Elizabeth St (East),35627,3.0
33613,2018,June,13,6,Flinders Street Station Underpass,31547,4.0
33614,2018,June,13,35,Southbank,31330,5.0
33615,2018,June,13,4,Town Hall (West),29667,6.0
33616,2018,June,13,1,Bourke Street Mall (North),29113,7.0
33617,2018,June,13,5,Princes Bridge,26324,8.0
33618,2018,June,13,3,Melbourne Central,25361,9.0
33619,2018,June,13,9,Southern Cross Station,24585,10.0
33620,2018,June,14,41,Flinders La-Swanston St (West),41790,1.0
33621,2018,June,14,24,Spencer St-Collins St (North),39859,2.0
33622,2018,June,14,22,Flinders St-Elizabeth St (East),37473,3.0
33623,2018,June,14,35,Southbank,34820,4.0
33624,2018,June,14,1,Bourke Street Mall (North),33011,5.0
33625,2018,June,14,6,Flinders Street Station Underpass,32982,6.0
33626,2018,June,14,4,Town Hall (West),31407,7.0
33627,2018,June,14,3,Melbourne Central,27342,8.0
33628,2018,June,14,5,Princes Bridge,26340,9.0
33629,2018,June,14,9,Southern Cross Station,25740,10.0
33630,2018,June,15,41,Flinders La-Swanston St (West),45481,1.0
33631,2018,June,15,24,Spencer St-Collins St (North),39402,2.0
33632,2018,June,15,22,Flinders St-Elizabeth St (East),38024,3.0
33633,2018,June,15,1,Bourke Street Mall (North),36301,4.0
33634,2018,June,15,35,Southbank,35930,5.0
33635,2018,June,15,4,Town Hall (West),34525,6.0
33636,2018,June,15,6,Flinders Street Station Underpass,34386,7.0
33637,2018,June,15,3,Melbourne Central,30824,8.0
33638,2018,June,15,5,Princes Bridge,30403,9.0
33639,2018,June,15,28,The Arts Centre,25772,10.0
33640,2018,June,16,41,Flinders La-Swanston St (West),42510,1.0
33641,2018,June,16,35,Southbank,35894,2.0
33642,2018,June,16,4,Town Hall (West),34933,3.0
33643,2018,June,16,1,Bourke Street Mall (North),34572,4.0
33644,2018,June,16,5,Princes Bridge,32245,5.0
33645,2018,June,16,3,Melbourne Central,32078,6.0
33646,2018,June,16,22,Flinders St-Elizabeth St (East),30895,7.0
33647,2018,June,16,28,The Arts Centre,26204,8.0
33648,2018,June,16,6,Flinders Street Station Underpass,25743,9.0
33649,2018,June,16,2,Bourke Street Mall (South),25288,10.0
33650,2018,June,17,41,Flinders La-Swanston St (West),27387,1.0
33651,2018,June,17,4,Town Hall (West),21953,2.0
33652,2018,June,17,22,Flinders St-Elizabeth St (East),21473,3.0
33653,2018,June,17,1,Bourke Street Mall (North),21265,4.0
33654,2018,June,17,3,Melbourne Central,20743,5.0
33655,2018,June,17,35,Southbank,20091,6.0
33656,2018,June,17,5,Princes Bridge,16841,7.0
33657,2018,June,17,6,Flinders Street Station Underpass,14920,8.0
33658,2018,June,17,28,The Arts Centre,14809,9.0
33659,2018,June,17,2,Bourke Street Mall (South),14028,10.0
33660,2018,June,18,41,Flinders La-Swanston St (West),39020,1.0
33661,2018,June,18,24,Spencer St-Collins St (North),37221,2.0
33662,2018,June,18,22,Flinders St-Elizabeth St (East),36730,3.0
33663,2018,June,18,35,Southbank,33708,4.0
33664,2018,June,18,6,Flinders Street Station Underpass,32450,5.0
33665,2018,June,18,4,Town Hall (West),29960,6.0
33666,2018,June,18,1,Bourke Street Mall (North),28632,7.0
33667,2018,June,18,3,Melbourne Central,25835,8.0
33668,2018,June,18,5,Princes Bridge,25667,9.0
33669,2018,June,18,9,Southern Cross Station,24903,10.0
33670,2018,June,19,41,Flinders La-Swanston St (West),41112,1.0
33671,2018,June,19,22,Flinders St-Elizabeth St (East),38539,2.0
33672,2018,June,19,24,Spencer St-Collins St (North),38323,3.0
33673,2018,June,19,35,Southbank,36024,4.0
33674,2018,June,19,6,Flinders Street Station Underpass,33988,5.0
33675,2018,June,19,4,Town Hall (West),31174,6.0
33676,2018,June,19,1,Bourke Street Mall (North),30833,7.0
33677,2018,June,19,5,Princes Bridge,27958,8.0
33678,2018,June,19,3,Melbourne Central,27625,9.0
33679,2018,June,19,9,Southern Cross Station,25704,10.0
33680,2018,June,20,41,Flinders La-Swanston St (West),42544,1.0
33681,2018,June,20,24,Spencer St-Collins St (North),40193,2.0
33682,2018,June,20,22,Flinders St-Elizabeth St (East),38342,3.0
33683,2018,June,20,35,Southbank,34977,4.0
33684,2018,June,20,6,Flinders Street Station Underpass,33014,5.0
33685,2018,June,20,1,Bourke Street Mall (North),32077,6.0
33686,2018,June,20,4,Town Hall (West),32014,7.0
33687,2018,June,20,5,Princes Bridge,29290,8.0
33688,2018,June,20,3,Melbourne Central,28317,9.0
33689,2018,June,20,28,The Arts Centre,25853,10.0
33690,2018,June,21,41,Flinders La-Swanston St (West),43030,1.0
33691,2018,June,21,24,Spencer St-Collins St (North),39876,2.0
33692,2018,June,21,22,Flinders St-Elizabeth St (East),39005,3.0
33693,2018,June,21,35,Southbank,37620,4.0
33694,2018,June,21,1,Bourke Street Mall (North),36901,5.0
33695,2018,June,21,6,Flinders Street Station Underpass,34496,6.0
33696,2018,June,21,4,Town Hall (West),33745,7.0
33697,2018,June,21,5,Princes Bridge,30311,8.0
33698,2018,June,21,3,Melbourne Central,29325,9.0
33699,2018,June,21,28,The Arts Centre,26550,10.0
33700,2018,June,22,41,Flinders La-Swanston St (West),46552,1.0
33701,2018,June,22,1,Bourke Street Mall (North),41333,2.0
33702,2018,June,22,22,Flinders St-Elizabeth St (East),40723,3.0
33703,2018,June,22,35,Southbank,40544,4.0
33704,2018,June,22,24,Spencer St-Collins St (North),40349,5.0
33705,2018,June,22,4,Town Hall (West),37253,6.0
33706,2018,June,22,6,Flinders Street Station Underpass,36707,7.0
33707,2018,June,22,5,Princes Bridge,35361,8.0
33708,2018,June,22,3,Melbourne Central,33553,9.0
33709,2018,June,22,28,The Arts Centre,30400,10.0
33710,2018,June,23,41,Flinders La-Swanston St (West),38673,1.0
33711,2018,June,23,1,Bourke Street Mall (North),35076,2.0
33712,2018,June,23,35,Southbank,32454,3.0
33713,2018,June,23,4,Town Hall (West),32416,4.0
33714,2018,June,23,5,Princes Bridge,31913,5.0
33715,2018,June,23,3,Melbourne Central,31637,6.0
33716,2018,June,23,22,Flinders St-Elizabeth St (East),30355,7.0
33717,2018,June,23,28,The Arts Centre,26338,8.0
33718,2018,June,23,6,Flinders Street Station Underpass,24545,9.0
33719,2018,June,23,2,Bourke Street Mall (South),23475,10.0
33720,2018,June,24,41,Flinders La-Swanston St (West),33759,1.0
33721,2018,June,24,1,Bourke Street Mall (North),29828,2.0
33722,2018,June,24,35,Southbank,29127,3.0
33723,2018,June,24,4,Town Hall (West),27075,4.0
33724,2018,June,24,22,Flinders St-Elizabeth St (East),26588,5.0
33725,2018,June,24,3,Melbourne Central,26445,6.0
33726,2018,June,24,5,Princes Bridge,26101,7.0
33727,2018,June,24,6,Flinders Street Station Underpass,21169,8.0
33728,2018,June,24,28,The Arts Centre,21077,9.0
33729,2018,June,24,47,Melbourne Central-Elizabeth St (East),20301,10.0
33730,2018,June,25,41,Flinders La-Swanston St (West),39853,1.0
33731,2018,June,25,24,Spencer St-Collins St (North),36996,2.0
33732,2018,June,25,22,Flinders St-Elizabeth St (East),36336,3.0
33733,2018,June,25,35,Southbank,33137,4.0
33734,2018,June,25,6,Flinders Street Station Underpass,31684,5.0
33735,2018,June,25,5,Princes Bridge,31192,6.0
33736,2018,June,25,1,Bourke Street Mall (North),30249,7.0
33737,2018,June,25,4,Town Hall (West),30069,8.0
33738,2018,June,25,28,The Arts Centre,26478,9.0
33739,2018,June,25,3,Melbourne Central,24823,10.0
33740,2018,June,26,24,Spencer St-Collins St (North),39765,1.0
33741,2018,June,26,41,Flinders La-Swanston St (West),39459,2.0
33742,2018,June,26,22,Flinders St-Elizabeth St (East),37884,3.0
33743,2018,June,26,35,Southbank,35643,4.0
33744,2018,June,26,6,Flinders Street Station Underpass,33348,5.0
33745,2018,June,26,1,Bourke Street Mall (North),30796,6.0
33746,2018,June,26,4,Town Hall (West),30591,7.0
33747,2018,June,26,3,Melbourne Central,26856,8.0
33748,2018,June,26,5,Princes Bridge,25849,9.0
33749,2018,June,26,9,Southern Cross Station,25729,10.0
33750,2018,June,27,41,Flinders La-Swanston St (West),42224,1.0
33751,2018,June,27,24,Spencer St-Collins St (North),39587,2.0
33752,2018,June,27,22,Flinders St-Elizabeth St (East),37852,3.0
33753,2018,June,27,35,Southbank,34063,4.0
33754,2018,June,27,6,Flinders Street Station Underpass,33595,5.0
33755,2018,June,27,1,Bourke Street Mall (North),31928,6.0
33756,2018,June,27,4,Town Hall (West),31445,7.0
33757,2018,June,27,9,Southern Cross Station,30042,8.0
33758,2018,June,27,5,Princes Bridge,27760,9.0
33759,2018,June,27,3,Melbourne Central,26624,10.0
33760,2018,June,28,24,Spencer St-Collins St (North),43820,1.0
33761,2018,June,28,41,Flinders La-Swanston St (West),43061,2.0
33762,2018,June,28,22,Flinders St-Elizabeth St (East),37619,3.0
33763,2018,June,28,9,Southern Cross Station,35071,4.0
33764,2018,June,28,35,Southbank,34853,5.0
33765,2018,June,28,6,Flinders Street Station Underpass,34618,6.0
33766,2018,June,28,1,Bourke Street Mall (North),32946,7.0
33767,2018,June,28,4,Town Hall (West),31736,8.0
33768,2018,June,28,5,Princes Bridge,27404,9.0
33769,2018,June,28,3,Melbourne Central,26086,10.0
